Image Path,Question,Predicted Answer,Correct Answer
DS-MVTec/pill/image/contamination/006.png,There are some defects in the object. How do both defects affect the pill?,C,C
DS-MVTec/pill/image/contamination/007.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/007.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/contamination/007.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/contamination/007.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/contamination/007.png,There is a defect in the object. What effect does the defect have on the pill?,B,B
DS-MVTec/pill/image/contamination/008.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/008.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/contamination/008.png,There is a defect in the object. Where is the defect?,D,A
DS-MVTec/pill/image/contamination/008.png,There is a defect in the object. What is the appearance of the defect?,D,C
DS-MVTec/pill/image/contamination/008.png,There is a defect in the object. What does the defect suggest?,D,D
DS-MVTec/pill/image/contamination/009.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/009.png,There is a defect in the object. What is the type of the defect?,D,B
DS-MVTec/pill/image/contamination/009.png,There is a defect in the object. Where is the defect?,B,D
DS-MVTec/pill/image/contamination/009.png,There is a defect in the object. What is the appearance of the defect?,D,A
DS-MVTec/pill/image/contamination/009.png,There are some defects in the object. What is the effect of the defects on the pill?,B,B
DS-MVTec/pill/image/contamination/010.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/010.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/contamination/010.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/contamination/010.png,There is a defect in the object. What is the appearance of the defect?,B,C
DS-MVTec/pill/image/contamination/010.png,There is a defect in the object. What is the potential effect of the defect on the pill?,C,C
DS-MVTec/pill/image/contamination/011.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/011.png,There is a defect in the object. What is the type of the defect?,B,D
DS-MVTec/pill/image/contamination/011.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/contamination/011.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/contamination/011.png,There is a defect in the object. This area might indicate what about the pill?,C,C
DS-MVTec/pill/image/contamination/012.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/contamination/012.png,There is a defect in the object. What is the type of the defect?,C,B
DS-MVTec/pill/image/contamination/012.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/contamination/012.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/contamination/012.png,There is a defect in the object. What additional information is provided about the defect?,D,D
DS-MVTec/pill/image/contamination/013.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/013.png,There is a defect in the object. What is the type of the defect?,C,A
DS-MVTec/pill/image/contamination/013.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/contamination/013.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/contamination/013.png,There is a defect in the object. What is the effect of the defect on the pill?,C,C
DS-MVTec/pill/image/contamination/014.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/contamination/014.png,There is a defect in the object. What is the type of the defect?,B,A
DS-MVTec/pill/image/contamination/014.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/contamination/014.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/contamination/014.png,There is a defect in the object. What potential effect does the defect suggest?,B,B
DS-MVTec/pill/image/contamination/015.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/contamination/015.png,There is a defect in the object. What is the type of the defect?,C,D
DS-MVTec/pill/image/contamination/015.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/contamination/015.png,There is a defect in the object. What is the appearance of the defect?,B,D
DS-MVTec/pill/image/contamination/015.png,There is a defect in the object. What is the additional defect present in the pill?,A,A
DS-MVTec/pill/image/contamination/016.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/016.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/contamination/016.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/contamination/016.png,There is a defect in the object. What is the appearance of the defect?,C,B
DS-MVTec/pill/image/contamination/016.png,There is a defect in the object. What effect does the defect have on the pill?,B,B
DS-MVTec/pill/image/contamination/017.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/017.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/contamination/017.png,There is a defect in the object. Where is the defect?,C,A
DS-MVTec/pill/image/contamination/017.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/contamination/017.png,There is a defect in the object. Is there a second anomaly present on the pill?,B,C
DS-MVTec/pill/image/contamination/018.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/contamination/018.png,There is a defect in the object. What is the type of the defect?,C,A
DS-MVTec/pill/image/contamination/018.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/contamination/018.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/contamination/018.png,There is a defect in the object. Is there any additional defect on the pill?,D,C
DS-MVTec/pill/image/contamination/019.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/019.png,There is a defect in the object. What is the type of the defect?,C,A
DS-MVTec/pill/image/contamination/019.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/contamination/019.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/contamination/019.png,There is a defect in the object. Is there any other indication of a possible defect besides the texture anomaly?,C,A
DS-MVTec/pill/image/contamination/020.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/contamination/020.png,There is a defect in the object. What is the type of the defect?,A,C
DS-MVTec/pill/image/contamination/020.png,There is a defect in the object. Where is the defect?,A,D
DS-MVTec/pill/image/contamination/020.png,There is a defect in the object. What is the appearance of the defect?,D,C
DS-MVTec/pill/image/contamination/020.png,There is a defect in the object. What effect does the defect have on the pill?,A,A
DS-MVTec/pill/image/crack/000.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/crack/000.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/crack/000.png,There is a defect in the object. Where is the defect?,D,A
DS-MVTec/pill/image/crack/000.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/000.png,There is a defect in the object. What could be the effect of the defect?,A,A
DS-MVTec/pill/image/crack/001.png,Is there any defect in the object?,B,A
DS-MVTec/pill/image/crack/001.png,There is a defect in the object. What is the type of the defect?,C,B
DS-MVTec/pill/image/crack/001.png,There is a defect in the object. Where is the defect?,D,B
DS-MVTec/pill/image/crack/001.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/001.png,There is a defect in the object. Is there another imperfection present on the pill?,B,D
DS-MVTec/pill/image/crack/002.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/002.png,There is a defect in the object. What is the type of the defect?,A,C
DS-MVTec/pill/image/crack/002.png,There is a defect in the object. Where is the defect?,B,A
DS-MVTec/pill/image/crack/002.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/002.png,There is a defect in the object. What additional information can be provided about the defect?,D,D
DS-MVTec/pill/image/crack/003.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/003.png,There is a defect in the object. What is the type of the defect?,A,D
DS-MVTec/pill/image/crack/003.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/crack/003.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/003.png,There is a defect in the object. What is the effect of the defect on the pill?,D,D
DS-MVTec/pill/image/crack/004.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/004.png,There is a defect in the object. What is the type of the defect?,A,C
DS-MVTec/pill/image/crack/004.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/crack/004.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/crack/004.png,There is a defect in the object. How does the defect affect the appearance of the pill?,D,D
DS-MVTec/pill/image/crack/005.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/crack/005.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/crack/005.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/crack/005.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/005.png,There is a defect in the object. Is there an additional defect on the pill other than the chip/crack?,D,B
DS-MVTec/pill/image/crack/006.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/crack/006.png,There is a defect in the object. What is the type of the defect?,D,B
DS-MVTec/pill/image/crack/006.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/crack/006.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/crack/006.png,There is a defect in the object. What is the effect of the defect?,C,C
DS-MVTec/pill/image/crack/007.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/crack/007.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/pill/image/crack/007.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/crack/007.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/crack/007.png,There is a defect in the object. How does the defect affect the pill?,C,D
DS-MVTec/pill/image/crack/008.png,Is there any defect in the object?,A,B
DS-MVTec/pill/image/crack/008.png,There is a defect in the object. What is the type of the defect?,D,B
DS-MVTec/pill/image/crack/008.png,There is a defect in the object. Where is the defect?,A,B
DS-MVTec/pill/image/crack/008.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/pill/image/crack/008.png,There is a defect in the object. What effect does the defect have on the object?,A,A
DS-MVTec/pill/image/crack/009.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/009.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/crack/009.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/crack/009.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/crack/009.png,There is a defect in the object. What additional information can you provide about the defect?,A,A
DS-MVTec/pill/image/crack/010.png,Is there any defect in the object?,A,B
DS-MVTec/pill/image/crack/010.png,There is a defect in the object. What is the type of the defect?,D,C
DS-MVTec/pill/image/crack/010.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/crack/010.png,There is a defect in the object. What is the appearance of the defect?,B,C
DS-MVTec/pill/image/crack/010.png,There is a defect in the object. How does the defect affect the pill?,C,C
DS-MVTec/pill/image/crack/011.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/crack/011.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/crack/011.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/crack/011.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/crack/011.png,There is a defect in the object. Is there another imperfection besides the crack?,C,C
DS-MVTec/pill/image/crack/012.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/012.png,There is a defect in the object. What is the type of the defect?,B,D
DS-MVTec/pill/image/crack/012.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/crack/012.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/012.png,There is a defect in the object. What additional anomaly is present on the pill?,B,D
DS-MVTec/pill/image/crack/013.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/crack/013.png,There is a defect in the object. What is the type of the defect?,D,A
DS-MVTec/pill/image/crack/013.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/crack/013.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/013.png,There is a defect in the object. How does the defect affect the pill?,A,A
DS-MVTec/pill/image/crack/014.png,Is there any defect in the object?,B,A
DS-MVTec/pill/image/crack/014.png,There is a defect in the object. What is the type of the defect?,B,D
DS-MVTec/pill/image/crack/014.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/crack/014.png,There is a defect in the object. What is the appearance of the defect?,C,B
DS-MVTec/pill/image/crack/014.png,There is a defect in the object. What is the potential effect of the defect?,C,C
DS-MVTec/pill/image/crack/015.png,Is there any defect in the object?,A,B
DS-MVTec/pill/image/crack/015.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/pill/image/crack/015.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/crack/015.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/015.png,There is a defect in the object. What is the secondary imperfection noted on the pill?,D,A
DS-MVTec/pill/image/crack/016.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/crack/016.png,There is a defect in the object. What is the type of the defect?,B,C
DS-MVTec/pill/image/crack/016.png,There is a defect in the object. Where is the defect?,D,B
DS-MVTec/pill/image/crack/016.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/pill/image/crack/016.png,There is a defect in the object. Is there another anomaly present on the pill?,A,C
DS-MVTec/pill/image/crack/017.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/017.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/crack/017.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/crack/017.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/crack/017.png,There is a defect in the object. Is there an additional defect aside from the prominent crack?,A,C
DS-MVTec/pill/image/crack/018.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/crack/018.png,There is a defect in the object. What is the type of the defect?,B,C
DS-MVTec/pill/image/crack/018.png,There is a defect in the object. Where is the defect?,C,A
DS-MVTec/pill/image/crack/018.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/crack/018.png,There is a defect in the object. Is there additional discoloration or possible contamination on the pill?,A,A
DS-MVTec/pill/image/crack/019.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/019.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/crack/019.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/crack/019.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/019.png,There is a defect in the object. What could be the effect of the defect on the pill?,A,A
DS-MVTec/pill/image/crack/020.png,Is there any defect in the object?,B,A
DS-MVTec/pill/image/crack/020.png,There is a defect in the object. What is the type of the defect?,D,C
DS-MVTec/pill/image/crack/020.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/crack/020.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/020.png,There is a defect in the object. What is the effect of the defect on the object?,C,C
DS-MVTec/pill/image/crack/021.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/021.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/pill/image/crack/021.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/crack/021.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/021.png,There is a defect in the object. What effect does the defect have on the object?,D,D
DS-MVTec/pill/image/crack/022.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/crack/022.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/crack/022.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/crack/022.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/crack/022.png,There is a defect in the object. What is the effect of the defect?,D,B
DS-MVTec/pill/image/crack/023.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/023.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/crack/023.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/crack/023.png,There is a defect in the object. What is the appearance of the defect?,D,C
DS-MVTec/pill/image/crack/023.png,There is a defect in the object. What is the effect of the defect on the pill?,D,D
DS-MVTec/pill/image/crack/024.png,Is there any defect in the object?,B,A
DS-MVTec/pill/image/crack/024.png,There is a defect in the object. What is the type of the defect?,C,A
DS-MVTec/pill/image/crack/024.png,There is a defect in the object. Where is the defect?,C,B
DS-MVTec/pill/image/crack/024.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/024.png,There is a defect in the object. How does the defect affect the pill?,A,A
DS-MVTec/pill/image/crack/025.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/crack/025.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/crack/025.png,There is a defect in the object. Where is the defect?,A,C
DS-MVTec/pill/image/crack/025.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/crack/025.png,There is a defect in the object. What additional information can be provided about the defect?,C,B
DS-MVTec/pill/image/faulty_imprint/000.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/000.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/000.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/000.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/000.png,There is a defect in the object. What effect does the defect have on the pill?,C,C
DS-MVTec/pill/image/faulty_imprint/001.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/faulty_imprint/001.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/001.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/001.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/001.png,There is a defect in the object. What is the effect of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/002.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/faulty_imprint/002.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/002.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/002.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/002.png,There is a defect in the object. What is the additional information on the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/003.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/003.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/003.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/003.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/003.png,There is a defect in the object. What could be the effect of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/004.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/004.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/004.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/004.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/004.png,There is a defect in the object. Are there any other anomalies on the pill apart from the imprint defect?,C,C
DS-MVTec/pill/image/faulty_imprint/005.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/faulty_imprint/005.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/005.png,There is a defect in the object. Where is the defect?,C,B
DS-MVTec/pill/image/faulty_imprint/005.png,There is a defect in the object. What is the appearance of the defect?,D,B
DS-MVTec/pill/image/faulty_imprint/005.png,There is a defect in the object. What could be the implication of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/006.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/006.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/006.png,There is a defect in the object. Where is the defect?,B,D
DS-MVTec/pill/image/faulty_imprint/006.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/006.png,There is a defect in the object. What effect does the defect have on the pill?,B,B
DS-MVTec/pill/image/faulty_imprint/007.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/007.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/007.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/007.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/007.png,There is a defect in the object. What could be the effect of this defect?,A,A
DS-MVTec/pill/image/faulty_imprint/008.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/008.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/008.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/008.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/008.png,There is a defect in the object. What additional information can be provided about the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/009.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/009.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/009.png,There is a defect in the object. Where is the defect?,D,A
DS-MVTec/pill/image/faulty_imprint/009.png,There is a defect in the object. What is the appearance of the defect?,A,C
DS-MVTec/pill/image/faulty_imprint/009.png,There is a defect in the object. What is the likely cause of the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/010.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/010.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/010.png,There is a defect in the object. Where is the defect?,B,A
DS-MVTec/pill/image/faulty_imprint/010.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/010.png,There is a defect in the object. How does the defect affect the pill?,B,B
DS-MVTec/pill/image/faulty_imprint/011.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/011.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/011.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/011.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/011.png,There is a defect in the object. What additional information can be provided about the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/012.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/faulty_imprint/012.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/012.png,There is a defect in the object. Where is the defect?,C,B
DS-MVTec/pill/image/faulty_imprint/012.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/012.png,There is a defect in the object. What is the effect of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/013.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/faulty_imprint/013.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/013.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/013.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/013.png,There is a defect in the object. Does the pill have any physical deformities other than the imprint irregularity?,D,D
DS-MVTec/pill/image/faulty_imprint/014.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/014.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/014.png,There is a defect in the object. Where is the defect?,B,C
DS-MVTec/pill/image/faulty_imprint/014.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/014.png,There is a defect in the object. What is the effect of the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/015.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/015.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/015.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/015.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/faulty_imprint/015.png,There is a defect in the object. What additional defect is present near the primary defect?,D,D
DS-MVTec/pill/image/faulty_imprint/016.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/016.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/016.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/016.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/016.png,There is a defect in the object. What additional information can be provided about the defect?,C,C
DS-MVTec/pill/image/faulty_imprint/017.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/017.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/017.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/faulty_imprint/017.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/017.png,There is a defect in the object. What part of the imprint does the defect affect?,B,D
DS-MVTec/pill/image/faulty_imprint/018.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/faulty_imprint/018.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/018.png,There is a defect in the object. Where is the defect?,B,A
DS-MVTec/pill/image/faulty_imprint/018.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/faulty_imprint/018.png,There is a defect in the object. What additional information can be provided about the defect?,D,D
DS-MVTec/pill/image/good/000.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/001.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/002.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/003.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/004.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/005.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/006.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/007.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/008.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/009.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/010.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/011.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/012.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/013.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/014.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/015.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/016.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/017.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/018.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/019.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/020.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/021.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/good/022.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/023.png,Is there any defect in the object?,B,A
DS-MVTec/pill/image/good/024.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/good/025.png,Is there any defect in the object?,A,A
